,budget,genres,original_language,popularity,production_companies,release_date,revenue,status,title,vote_average,vote_count,release_year,net_loss_profit,Primary Genre
7820,20000000,"[{'id': 35, 'name': 'Comedy'}]",en,11.967379,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Red Hour Films', 'id': 12178}, {'name': 'Mediastream Vierte Film GmbH & Co. Vermarktungs KG', 'id': 19354}]",6/18/2004,167722310.0,Released,DodgeBall: A True Underdog Story,6.2,1009.0,2004,147722310.0,Comedy
8241,155000000,"[{'id': 10752, 'name': 'War'}, {'id': 36, 'name': 'History'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",en,13.498641000000001,"[{'name': 'France 3 Cinéma', 'id': 591}, {'name': 'Intermedia Films', 'id': 763}, {'name': 'Pathé Renn Productions', 'id': 866}, {'name': 'Egmond Film & Television', 'id': 4588}, {'name': 'Warner Bros.', 'id': 6194}, {'name': 'Pacifica Film', 'id': 10926}, {'name': 'IMF Internationale Medien und Film GmbH & Co. 3. Produktions KG', 'id': 19116}, {'name': 'WR Universal Group', 'id': 54997}]",11/21/2004,167298192.0,Released,Alexander,5.6,957.0,2004,12298192.0,War
19067,7000000,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",en,8.732425,"[{'name': 'Extension 765', 'id': 8850}, {'name': 'Iron Horse Entertainment (II)', 'id': 34981}]",6/28/2012,167221571.0,Released,Magic Mike,6.1,1062.0,2012,160221571.0,Drama
1029,44000000,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",en,9.198283,"[{'name': 'Propaganda Films', 'id': 278}, {'name': 'Warner Bros.', 'id': 6194}, {'name': 'Baltimore Pictures', 'id': 11407}]",10/18/1996,165615285.0,Released,Sleepers,7.3,729.0,1996,121615285.0,Crime
33276,40000000,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",en,13.707888,"[{'name': 'DreamWorks SKG', 'id': 27}, {'name': 'Amblin Entertainment', 'id': 56}, {'name': 'Studio Babelsberg', 'id': 264}, {'name': 'Fox 2000 Pictures', 'id': 711}, {'name': 'Marc Platt Productions', 'id': 2527}, {'name': 'Participant Media', 'id': 6735}, {'name': 'Reliance Entertainment', 'id': 7294}, {'name': 'TSG Entertainment', 'id': 22213}]",10/15/2015,165478348.0,Released,Bridge of Spies,7.2,2633.0,2015,125478348.0,Thriller
4566,37000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 10749, 'name': 'Romance'}]",en,7.387171,"[{'name': 'Walt Disney Pictures', 'id': 2}, {'name': 'BrownHouse Productions', 'id': 26423}, {'name': 'Bottom of the Ninth Productions', 'id': 65559}]",8/3/2001,165335153.0,Released,The Princess Diaries,6.5,1063.0,2001,128335153.0,Comedy
5174,60000000,"[{'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}, {'id': 12, 'name': 'Adventure'}]",en,9.488116999999999,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Kalima Productions GmbH & Co. KG', 'id': 7385}, {'name': 'World Wrestling Entertainment (WWE)', 'id': 7588}, {'name': 'Alphaville Films', 'id': 11462}]",4/16/2002,165333180.0,Released,The Scorpion King,5.3,802.0,2002,105333180.0,Action
18109,45000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 10402, 'name': 'Music'}]",en,10.214369,"[{'name': 'Walt Disney Pictures', 'id': 2}]",11/22/2011,165184237.0,Released,The Muppets,6.5,509.0,2011,120184237.0,Comedy
37807,115000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]",en,17.260203,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Perfect World Pictures', 'id': 10338}, {'name': 'Roth Films', 'id': 16314}]",4/6/2016,164602163.0,Released,The Huntsman: Winter's War,6.0,1575.0,2016,49602163.0,Action
1484,160000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]",en,11.268531,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Blue Tulip Productions', 'id': 35304}]",6/13/1997,164508066.0,Released,Speed 2: Cruise Control,4.1,439.0,1997,4508066.0,Action
6194,60000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",en,6.5049269999999995,"[{'name': 'Columbia Pictures', 'id': 5}, {'name': 'Revolution Studios', 'id': 497}, {'name': 'Davis Entertainment', 'id': 1302}]",5/3/2003,164433867.0,Released,Daddy Day Care,5.6,526.0,2003,104433867.0,Comedy
1783,70000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",en,18.324219,"[{'name': 'Caravan Pictures', 'id': 175}, {'name': 'Roger Birnbaum Productions', 'id': 961}, {'name': 'Northern Lights Entertainment', 'id': 8816}, {'name': 'Touchstone Pictures', 'id': 9195}]",6/12/1998,164000000.0,Released,Six Days Seven Nights,5.6,343.0,1998,94000000.0,Action
11350,10000000,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",en,14.938035000000001,"[{'name': 'Lions Gate Films', 'id': 35}, {'name': 'Twisted Pictures', 'id': 2061}, {'name': 'Evolution Entertainment', 'id': 23019}]",10/27/2006,163876815.0,Released,Saw III,6.1,1104.0,2006,153876815.0,Horror
11118,135000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",en,11.72545,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Forward Pass', 'id': 675}, {'name': 'Motion Picture ETA Produktionsgesellschaft', 'id': 52844}, {'name': 'Foqus Arte Digital', 'id': 52845}, {'name': 'Metropolis Films', 'id': 52846}]",7/27/2006,163794509.0,Released,Miami Vice,5.7,494.0,2006,28794509.0,Action
13120,80000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",en,7.210383,"[{'name': 'New Line Cinema', 'id': 12}, {'name': 'Spyglass Entertainment', 'id': 158}, {'name': 'Type A Films', 'id': 2308}, {'name': 'Ott Medien', 'id': 2795}, {'name': 'Wild West Picture Show Productions', 'id': 2796}]",11/26/2008,163733697.0,Released,Four Christmases,5.3,337.0,2008,83733697.0,Comedy
12895,37000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",en,13.206798999999998,"[{'name': 'Mike Zoss Productions', 'id': 2092}, {'name': 'Studio Canal', 'id': 5870}, {'name': 'Relativity Media', 'id': 7295}, {'name': 'Focus Features', 'id': 10146}, {'name': 'Working Title Films', 'id': 10163}]",9/5/2008,163720069.0,Released,Burn After Reading,6.5,1251.0,2008,126720069.0,Comedy
12685,150000000,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]",en,19.125536999999998,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Marvel Studios', 'id': 420}, {'name': 'Valhalla Motion Pictures', 'id': 11533}, {'name': 'MVL Incredible Productions', 'id': 25121}]",6/12/2008,163712074.0,Released,The Incredible Hulk,6.1,3086.0,2008,13712074.0,Science Fiction
14314,25000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",en,8.338562,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Rickshaw Productions', 'id': 2201}, {'name': 'Cold Spring Pictures', 'id': 2363}, {'name': 'Montecito Picture Company, The', 'id': 4607}, {'name': 'DW Studios', 'id': 10261}, {'name': 'Right of Way Films', 'id': 32157}]",9/5/2009,163670000.0,Released,Up in the Air,6.7,1246.0,2009,138670000.0,Drama
2935,30000000,"[{'id': 16, 'name': 'Animation'}]",ja,7.556825999999999,"[{'name': 'TV Tokyo', 'id': 3034}, {'name': '4 Kids Entertainment', 'id': 3035}, {'name': 'Shogakukan Production', 'id': 5261}, {'name': 'Media Factory', 'id': 7967}, {'name': 'Nintendo', 'id': 12288}, {'name': 'Creatures', 'id': 12307}, {'name': 'Tomy', 'id': 13070}, {'name': 'Oriental Light and Magic (OLM)', 'id': 66289}, {'name': 'GAME FREAK', 'id': 76467}, {'name': ""Pikachu Project '98"", 'id': 76468}, {'name': 'JR Kikaku', 'id': 76469}]",7/18/1998,163644662.0,Released,Pokémon: The First Movie: Mewtwo Strikes Back,6.7,336.0,1998,133644662.0,Animation
25325,65000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",en,10.543955,"[{'name': 'Legendary Pictures', 'id': 923}, {'name': '3 Arts Entertainment', 'id': 36390}, {'name': 'Jolie Pas', 'id': 39443}]",12/25/2014,163442937.0,Released,Unbroken,7.3,1437.0,2014,98442937.0,Drama
12684,60000000,"[{'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",en,6.22229,"[{'name': 'Spyglass Entertainment', 'id': 158}, {'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Dune Entertainment', 'id': 444}, {'name': 'UTV Motion Pictures', 'id': 2320}, {'name': 'Blinding Edge Pictures', 'id': 12236}]",6/11/2008,163403799.0,Released,The Happening,4.9,968.0,2008,103403799.0,Thriller
11110,72500000,"[{'id': 35, 'name': 'Comedy'}]",en,6.936688,"[{'name': 'Columbia Pictures', 'id': 5}, {'name': 'Apatow Productions', 'id': 10105}]",8/4/2006,162966177.0,Released,Talladega Nights: The Ballad of Ricky Bobby,6.2,497.0,2006,90466177.0,Comedy
10210,126000000,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 12, 'name': 'Adventure'}]",en,11.443647,"[{'name': 'DreamWorks SKG', 'id': 27}, {'name': 'Warner Bros.', 'id': 6194}, {'name': 'Parkes/MacDonald Productions', 'id': 11084}]",7/20/2005,162949164.0,Released,The Island,6.5,1813.0,2005,36949164.0,Action
11112,63000000,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 53, 'name': 'Thriller'}]",en,13.332101999999999,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Double Feature Films', 'id': 215}, {'name': 'Intermedia Films', 'id': 763}, {'name': 'Kernos Filmproduktionsgesellschaft & Company', 'id': 20396}]",8/9/2006,162945894.0,Released,World Trade Center,5.9,461.0,2006,99945894.0,Drama
9449,80000000,"[{'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",en,12.047671000000001,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'StudioCanal', 'id': 694}, {'name': 'Mirage Enterprises', 'id': 932}, {'name': 'Working Title Films', 'id': 10163}, {'name': 'Misher Films', 'id': 11581}, {'name': 'Motion Picture JOTA Produktions', 'id': 20194}]",4/8/2005,162944923.0,Released,The Interpreter,6.2,400.0,2005,82944923.0,Crime
12401,90000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",en,11.133784,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'The Kennedy/Marshall Company', 'id': 862}]",2/14/2008,162839667.0,Released,The Spiderwick Chronicles,6.3,593.0,2008,72839667.0,Adventure
39805,90000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 37, 'name': 'Western'}]",en,13.809622000000001,"[{'name': 'Columbia Pictures', 'id': 5}, {'name': 'Village Roadshow Pictures', 'id': 79}, {'name': 'Escape Artists', 'id': 1423}, {'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}, {'name': 'LStar Capital', 'id': 34034}, {'name': 'Pin High Productions', 'id': 79566}]",9/14/2016,162360636.0,Released,The Magnificent Seven,5.9,2358.0,2016,72360636.0,Adventure
10588,85000000,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10749, 'name': 'Romance'}]",en,7.680762,"[{'name': 'DreamWorks SKG', 'id': 27}, {'name': 'Spyglass Entertainment', 'id': 158}, {'name': 'Columbia Pictures Corporation', 'id': 441}, {'name': 'Red Wagon Productions', 'id': 780}]",12/6/2005,162242962.0,Released,Memoirs of a Geisha,7.3,670.0,2005,77242962.0,Drama
40916,60000000,"[{'id': 28, 'name': 'Action'}]",en,15.605620000000002,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Shanghai Film Group', 'id': 3407}, {'name': 'TC Productions', 'id': 21777}, {'name': 'Skydance Media', 'id': 82819}, {'name': 'Huahua Media', 'id': 83645}]",10/19/2016,162146076.0,Released,Jack Reacher: Never Go Back,5.3,1843.0,2016,102146076.0,Action
2595,65000000,"[{'id': 9648, 'name': 'Mystery'}, {'id': 18, 'name': 'Drama'}]",en,13.268483999999999,"[{'name': 'Hobby Films', 'id': 194}, {'name': 'Pole Star', 'id': 195}, {'name': 'Stanley Kubrick Productions', 'id': 385}, {'name': 'Warner Bros.', 'id': 6194}]",7/14/1999,162091208.0,Released,Eyes Wide Shut,7.1,1266.0,1999,97091208.0,Mystery
1610,70000000,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 27, 'name': 'Horror'}, {'id': 28, 'name': 'Action'}]",en,15.57784,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Brandywine Productions', 'id': 19747}]",11/12/1997,162000000.0,Released,Alien: Resurrection,5.9,1388.0,1997,92000000.0,Science Fiction
16541,27000000,"[{'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}, {'id': 878, 'name': 'Science Fiction'}]",en,12.114955,"[{'name': 'Rogue Pictures', 'id': 134}, {'name': 'Relativity Media', 'id': 7295}, {'name': 'Virgin Produced', 'id': 8852}, {'name': 'Many Rivers Productions', 'id': 8854}, {'name': 'Boy of the Year', 'id': 8855}, {'name': 'Intermedia', 'id': 8856}]",3/8/2011,161849455.0,Released,Limitless,7.1,3888.0,2011,134849455.0,Thriller
3152,40000000,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}]",en,9.738371,"[{'name': 'Konrad Pictures', 'id': 85}, {'name': 'Craven-Maddalena Films', 'id': 1600}, {'name': 'Dimension Films', 'id': 7405}]",2/3/2000,161834276.0,Released,Scream 3,5.7,749.0,2000,121834276.0,Horror
2873,7000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",en,9.773767999999999,"[{'name': 'United Artists', 'id': 60}, {'name': 'Eon Productions', 'id': 7576}, {'name': 'Danjaq', 'id': 10761}]",7/5/1973,161777836.0,Released,Live and Let Die,6.4,540.0,1973,154777836.0,Adventure
19686,31000000,"[{'id': 18, 'name': 'Drama'}]",en,10.973822,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Parkes/MacDonald Productions', 'id': 11084}, {'name': 'ImageMovers', 'id': 11395}]",11/2/2012,161772375.0,Released,Flight,6.5,2449.0,2012,130772375.0,Drama
2375,90000000,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",en,9.112008,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Icon Entertainment International', 'id': 4564}]",2/5/1999,161626121.0,Released,Payback,6.7,557.0,1999,71626121.0,Drama
9464,50000000,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",en,16.158179999999998,"[{'name': 'DreamWorks', 'id': 7}, {'name': 'BenderSpink', 'id': 6363}, {'name': 'Parkes+MacDonald Image Nation', 'id': 49325}]",3/17/2005,161451538.0,Released,The Ring Two,5.5,646.0,2005,111451538.0,Drama
20570,70000000,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",en,10.978188000000001,"[{'name': 'Nu Image Films', 'id': 925}, {'name': 'Millennium Films', 'id': 10254}]",3/20/2013,161025640.0,Released,Olympus Has Fallen,6.2,3010.0,2013,91025640.0,Action
19004,14000000,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",en,1.36737,"[{'name': 'Steve White Entertainment', 'id': 15017}]",2/20/1997,161001698.0,Released,Love's Deadly Triangle: The Texas Cadet Murder,5.0,2.0,1997,147001698.0,Drama
3878,14000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",en,13.617645999999999,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Ixtlan', 'id': 4198}]",12/20/1989,161001698.0,Released,Born on the Fourth of July,6.7,403.0,1989,147001698.0,Drama
9617,6000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",en,2.447359,"[{'name': 'Barwood Films', 'id': 3645}, {'name': 'Warner Bros.', 'id': 6194}]",12/16/1976,161000000.0,Released,A Star Is Born,5.7,22.0,1976,155000000.0,Drama
262,30000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 10752, 'name': 'War'}]",en,12.199047,"[{'name': 'Bedford Falls Productions', 'id': 348}, {'name': 'TriStar Pictures', 'id': 559}, {'name': 'Pangaea', 'id': 1656}]",12/16/1994,160638883.0,Released,Legends of the Fall,7.2,636.0,1994,130638883.0,Adventure
24021,50000000,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",en,9.092925,"[{'name': 'New Line Cinema', 'id': 12}, {'name': 'Village Roadshow Pictures', 'id': 79}, {'name': 'Broken Road Productions', 'id': 8000}, {'name': 'RatPac-Dune Entertainment', 'id': 41624}]",8/6/2014,160602194.0,Released,Into the Storm,5.8,829.0,2014,110602194.0,Action
6395,40000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",en,8.739991,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'StudioCanal', 'id': 694}]",4/6/2003,160583018.0,Released,Johnny English,6.0,875.0,2003,120583018.0,Adventure
12350,85000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]",en,11.928661,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Dark Horse Entertainment', 'id': 552}, {'name': 'Lawrence Gordon Productions', 'id': 840}, {'name': 'Mid Atlantic Films', 'id': 2735}, {'name': 'Relativity Media', 'id': 7295}, {'name': 'Internationale Filmproduktion Eagle', 'id': 21498}]",7/11/2008,160388063.0,Released,Hellboy II: The Golden Army,6.5,1555.0,2008,75388063.0,Adventure
12285,30000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",en,10.342202,"[{'name': 'Spyglass Entertainment', 'id': 158}, {'name': 'Fox 2000 Pictures', 'id': 711}, {'name': 'Dune Entertainment III', 'id': 6332}]",1/10/2008,160259319.0,Released,27 Dresses,6.1,1013.0,2008,130259319.0,Comedy
18342,70000000,"[{'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}, {'id': 27, 'name': 'Horror'}]",en,12.345348,"[{'name': 'Lakeshore Entertainment', 'id': 126}, {'name': 'Saturn Films', 'id': 831}, {'name': 'Screen Gems', 'id': 3287}, {'name': 'Sketch Films', 'id': 7738}, {'name': 'UW4 Productions', 'id': 7740}]",1/19/2012,160112671.0,Released,Underworld: Awakening,6.1,1885.0,2012,90112671.0,Fantasy
17968,45000000,"[{'id': 80, 'name': 'Crime'}, {'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}]",en,10.668658,"[{'name': 'Universal Pictures', 'id': 33}]",9/15/2011,160078586.0,Released,Johnny English Reborn,6.0,1026.0,2011,115078586.0,Crime
7327,36000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",en,10.231985,"[{'name': 'PSO International', 'id': 427}, {'name': 'TaliaFilm II Productions', 'id': 67984}, {'name': 'Woodcote', 'id': 67985}]",10/7/1983,160000000.0,Released,Never Say Never Again,5.8,348.0,1983,124000000.0,Adventure
1271,50000000,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 27, 'name': 'Horror'}]",en,17.126768,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Brandywine Productions', 'id': 19747}]",5/22/1992,159773545.0,Released,Alien³,6.2,1664.0,1992,109773545.0,Science Fiction
1188,5500000,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",en,12.016821,"[{'name': 'Universal Pictures', 'id': 33}]",12/25/1973,159616327.0,Released,The Sting,7.9,639.0,1973,154116327.0,Comedy
2882,26500000,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 16, 'name': 'Animation'}]",ja,17.166725,"[{'name': 'Miramax Films', 'id': 14}, {'name': 'Studio Ghibli', 'id': 10342}, {'name': 'Nibariki', 'id': 12516}, {'name': 'Nippon Television Network (NTV)', 'id': 20192}]",7/12/1997,159375308.0,Released,Princess Mononoke,8.2,2041.0,1997,132875308.0,Adventure
1607,60000000,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 12, 'name': 'Adventure'}, {'id': 80, 'name': 'Crime'}]",en,11.131917,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Toho-Towa', 'id': 657}, {'name': 'Mutual Film Company', 'id': 762}, {'name': 'Marubeni', 'id': 4650}, {'name': 'Tele München Fernseh Produktionsgesellschaft (TMG)', 'id': 7237}, {'name': 'Alphaville Films', 'id': 11462}, {'name': 'British Broadcasting Corporation (BBC)', 'id': 15278}, {'name': 'UGC PH', 'id': 23932}, {'name': ""Mel's Cite du Cinema"", 'id': 54502}]",11/14/1997,159330280.0,Released,The Jackal,6.1,536.0,1997,99330280.0,Action
15709,30000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",en,9.111782,"[{'name': 'Summit Entertainment', 'id': 491}, {'name': 'Touchstone Pictures', 'id': 9195}]",8/4/2010,159291809.0,Released,Step Up 3D,6.6,595.0,2010,129291809.0,Drama
775,80000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]",en,11.995799,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Davis Entertainment', 'id': 1302}]",12/6/1996,159212469.0,Released,Daylight,5.8,385.0,1996,79212469.0,Action
1219,14000000,"[{'id': 37, 'name': 'Western'}]",en,10.942149,"[{'name': 'Malpaso Productions', 'id': 171}, {'name': 'Warner Bros.', 'id': 6194}]",8/7/1992,159157447.0,Released,Unforgiven,7.7,1133.0,1992,145157447.0,Western
